pitch_type,game_date,release_speed,player_name,batter,pitcher,events,description,zone,game_type,stand,p_throws,home_team,away_team,bb_type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,estimated_woba_using_speedangle,woba_value,woba_denom,at_bat_number,pitch_number,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,home_score_diff,bat_score_diff,home_win_exp
SI,2025-03-31,100,"Hicks, Jordan",670623,663855,,foul,5,R,R,R,HOU,SF,,2,2,-1.25,0.96,-0.267823491062378,2.4816870638334465,,,,1,1,Bot,,,197,73.9,38,100,2156,6.5,778505,,,,5,6,0,0,0,0,0,0,0,0,226,0,0,71.0,8.6,0,0,0.524
FF,2025-03-27,100,"Suarez, Robert",663586,663158,field_error,hit_into_play,1,R,R,R,SD,ATL,ground_ball,2,1,-1.22,1.48,-0.635895322139771,2.8871376347605278,,,,1,9,Top,113.23,149.55,128,64.9,12,100.6,2333,7.2,778545,0.198,0.9,1,74,4,7,4,4,7,4,7,4,7,211,-0.02,0.418,72.6,6.8,3,-3,0.983
FC,2025-03-27,99.9,"Clase, Emmanuel",686469,661403,double,hit_into_play,14,R,L,R,KC,CLE,line_drive,0,1,0.14,1.21,1.077728238466875,1.9531853529437968,,,,0,9,Bot,212.5,112.03,301,93.9,21,101,2533,6.7,778558,0.203,1.25,1,66,2,3,4,3,4,4,3,3,4,184,0.257,0.756,79.1,7.9,-1,-1,0.191
FF,2025-03-27,99.9,"Skenes, Paul",669065,694973,,foul,6,R,L,R,MIA,PIT,,0,0,-1.52,0.86,0.32344487929751886,2.9163541491374243,,,,1,1,Bot,,,174,79.4,15,99.8,2350,6.6,778562,,,,5,1,0,0,0,0,0,0,0,0,239,-0.002,-0.039,69.4,5.1,0,0,0.526
SI,2025-03-31,99.9,"Hicks, Jordan",670623,663855,walk,ball,14,R,R,R,HOU,SF,,3,2,-1.5,0.67,1.033393794032421,1.6787416113462257,,,,1,1,Bot,,,,,,99.7,2093,6.6,778505,0.691497,0.7,1,5,8,0,0,0,0,0,0,0,0,221,0.021,0.339,,,0,0,0.53
FF,2025-03-27,99.9,"Greene, Hunter",808982,668881,strikeout,swinging_strike,4,R,L,R,CIN,SF,,0,2,-0.73,1.45,-0.622216190799129,2.567368609105785,,,,2,1,Top,,,,,,100.2,2457,6.6,778561,0,0,1,3,3,0,0,0,0,0,0,0,0,215,0.006,-0.16,69.9,7.2,0,0,0.542
FF,2025-03-27,99.9,"Greene, Hunter",642715,668881,,swinging_strike,1,R,R,R,CIN,SF,,2,1,-0.78,1.53,-0.7660965077590738,2.9179452611429575,,,,1,1,Top,,,,,,99.8,2572,6.5,778561,,,,2,4,0,0,0,0,0,0,0,0,216,0.004,-0.07,74.2,7.8,0,0,0.52
FF,2025-03-27,99.9,"Estrada, Jeremiah",595777,669093,,ball,11,R,L,R,SD,ATL,,1,2,-0.7,1.7,-0.28175340876565724,4.515358025229921,,,,1,6,Top,,,,,,100,2315,6.6,778545,,,,50,4,3,4,4,3,4,3,4,3,194,-0.003,0.048,,,-1,1,0.371
FF,2025-03-30,99.9,"Muñoz, Andrés",570482,662253,,foul,2,R,R,R,SEA,ATH,,0,0,-0.96,0.88,-0.17982479688674213,3.043290704055006,,,691777,2,9,Top,,,289,89.4,43,100.6,2072,6.5,778513,,,,63,1,2,1,1,2,1,2,1,2,235,0.012,-0.042,66.2,6.3,1,-1,0.921
SI,2025-03-29,99.9,"Martinez, Justin",542932,679885,field_error,hit_into_play,11,R,R,R,AZ,CHC,ground_ball,1,0,-1.28,0.53,-1.1085526497004048,2.7023931334268645,,,,2,9,Top,144.77,159.91,116,67.4,11,99.4,2109,6.2,778532,0.25,0.9,1,67,2,1,4,4,1,4,1,4,1,225,-0.002,0.331,67.2,6.8,-3,3,0.041
SI,2025-03-31,99.9,"Alvarado, José",592178,621237,,foul,2,R,R,L,PHI,COL,,3,2,1.16,1.14,0.19239822056712752,3.299519817462267,,,,2,8,Top,,,236,83.1,55,100.5,2104,6.9,778502,,,,61,7,4,1,1,4,1,4,1,4,151,0,0,69.9,7.3,3,-3,0.964
FF,2025-03-30,99.9,"Muñoz, Andrés",691016,662253,single,hit_into_play,2,R,L,R,SEA,ATH,line_drive,3,0,-1.19,0.98,0.19544146768976067,2.998016838245488,,,,1,9,Top,71.95,70.47,262,105.6,12,100.4,2299,6.5,778513,0.928,0.9,1,61,4,2,1,1,2,1,2,1,2,230,-0.033,0.161,71.6,6.3,1,-1,0.858
SI,2025-03-31,99.9,"Alvarado, José",696100,621237,,foul,4,R,R,L,PHI,COL,,0,0,1.13,1.08,-0.3287203310260034,2.8179899922371954,,,,1,8,Top,,,188,81.1,66,100,2048,6.6,778502,,,,60,1,4,1,1,4,1,4,1,4,150,0.002,-0.039,77.3,6.6,3,-3,0.951
SI,2025-03-31,99.9,"Hicks, Jordan",673237,663855,,called_strike,1,R,R,R,HOU,SF,,0,0,-1.39,0.55,-0.2790896939943672,3.263662546134986,670623,,572233,2,1,Bot,,,,,,99.9,1988,6.4,778505,,,,8,1,0,0,0,0,0,0,0,0,223,-0.007,-0.035,,,0,0,0.548
FF,2025-03-27,99.8,"Alcantara, Sandy",665833,645261,,foul,6,R,L,R,MIA,PIT,,1,2,-1.58,1.55,0.4335235827911994,3.0455436139686083,,,,2,1,Top,,,209,76.8,46,97.9,2412,6.2,778562,,,,3,4,0,0,0,0,0,0,0,0,231,0,0,66.6,5.8,0,0,0.541
FF,2025-03-30,99.8,"Pearson, Nate",647304,663878,,ball,12,R,L,R,AZ,CHC,,1,2,-0.53,1.48,1.6546136337692303,3.084865358674786,,,,0,6,Bot,,,,,,100.9,2324,6.8,778515,,,,46,4,0,3,0,3,3,0,0,3,206,0.004,0.043,,,-3,-3,0.155
SI,2025-03-31,99.8,"Alvarado, José",669911,621237,,ball,13,R,R,L,PHI,COL,,0,0,1.08,1.08,-0.9438625903898685,1.083373532652922,,,671289,2,8,Top,,,,,,100.5,2096,7,778502,,,,62,1,4,1,1,4,1,4,1,4,151,-0.003,0.035,,,3,-3,0.955
SI,2025-03-27,99.8,"Alvarado, José",657557,621237,strikeout,called_strike,4,R,R,L,WSH,PHI,,3,2,1.3,1.03,-0.7589160822361865,2.143931599865797,,,,1,9,Bot,,,,,,100.4,2107,7,778555,0,0,1,68,6,3,3,3,3,3,3,3,3,152,-0.054,-0.332,,,0,0,0.59
FF,2025-03-27,99.8,"Greene, Hunter",573262,668881,single,hit_into_play,14,R,L,R,CIN,SF,ground_ball,1,2,-0.79,1.35,0.27225725065663375,1.2400805915242459,,,,1,3,Top,145.18,97.34,131,105.3,5,100,2408,6.7,778561,0.561,0.9,1,17,4,1,0,0,1,0,1,0,1,216,-0.035,0.489,70.6,7.2,1,-1,0.644
SI,2025-03-29,99.8,"Rodríguez, Manuel",641857,655889,,ball,12,R,L,R,TB,COL,,0,0,-1.17,0.95,0.9616471631329271,3.008139557473553,,,,2,8,Top,,,,,,100.7,2217,6.8,778537,,,,61,1,0,2,2,0,2,0,2,0,207,-0.001,0.037,,,-2,2,0.16
FF,2025-03-27,99.8,"Greene, Hunter",666149,668881,,called_strike,5,R,R,R,CIN,SF,,0,1,-0.6,1.57,-0.2488044093326346,2.397474801188724,,,573262,1,5,Top,,,,,,100.5,2498,6.8,778561,,,,37,2,3,2,2,3,2,3,2,3,214,0.011,-0.047,,,1,-1,0.64
SI,2025-03-29,99.8,"Martinez, Justin",807713,679885,field_out,hit_into_play,11,R,R,R,AZ,CHC,ground_ball,1,0,-1.44,0.34,-1.7056464359097083,2.8496807116324634,,,,1,9,Top,120.71,192.42,2,28.4,-54,99.5,2103,6.2,778532,0.245,0,1,66,2,1,4,4,1,4,1,4,1,226,0.003,0.017,13.5,1.8,-3,3,0.038
FC,2025-03-30,99.8,"Clase, Emmanuel",677951,661403,,swinging_strike,9,R,R,R,KC,CLE,,1,1,0.01,1.31,0.5041441378085844,1.9773581781061007,,669004,,2,9,Bot,,,,,,100.5,2609,6.6,778510,,,,80,3,2,6,2,6,6,2,2,6,187,0,-0.056,72.2,7.4,-4,-4,0.005
FC,2025-03-27,99.8,"Clase, Emmanuel",672580,661403,,foul,5,R,R,R,KC,CLE,,1,1,0.22,1.23,0.1263946750043533,2.8809188348935137,,,521692,2,9,Bot,,,326,93.7,30,100.5,2513,6.6,778558,,,,70,3,4,4,4,4,4,4,4,4,175,-0.016,-0.073,69.4,6.5,0,0,0.56
FF,2025-03-31,99.8,"Alvarado, José",696100,621237,,foul,11,R,R,L,PHI,COL,,1,2,0.56,1.06,-0.4292671833309264,3.626537572760996,,,,1,8,Top,,,260,79,31,100.6,1940,7,778502,,,,60,4,4,1,1,4,1,4,1,4,139,0,0,65.4,5.3,3,-3,0.956
SI,2025-03-31,99.7,"Hicks, Jordan",670623,663855,,foul,2,R,R,R,HOU,SF,,2,2,-1.39,0.55,-0.14848977377124695,2.8873998986999925,,,,1,1,Bot,,,231,74.7,37,99.6,2001,6.4,778505,,,,5,5,0,0,0,0,0,0,0,0,228,0,0,66.7,7.0,0,0,0.524
FC,2025-03-27,99.7,"Clase, Emmanuel",592192,661403,,ball,11,R,R,R,KC,CLE,,0,0,-0.1,1.34,-0.8952437427673265,3.041411191240906,,521692,672580,2,9,Bot,,,,,,100.1,2589,6.6,778558,,,,71,1,4,4,4,4,4,4,4,4,182,0.005,0.024,,,0,0,0.614
FF,2025-03-29,99.7,"Halvorsen, Seth",691406,678020,,ball,14,R,R,R,TB,COL,,2,2,-0.92,1.47,0.6202447370696322,0.6213301948702313,,,,1,9,Bot,,,,,,100.9,2359,7,778537,,,,72,5,1,2,1,2,2,1,1,2,219,0.025,0.104,,,-1,-1,0.105
FF,2025-03-27,99.7,"Greene, Hunter",664774,668881,,foul,7,R,L,R,CIN,SF,,0,1,-1.17,1.1,-0.6534748194607451,1.895973482008145,,,573262,2,3,Top,,,228,74.8,39,99.7,2452,6.7,778561,,,,19,2,1,0,0,1,0,1,0,1,217,0.006,-0.055,66.5,6.1,1,-1,0.647
FF,2025-03-28,99.7,"Montgomery, Mason",669911,682254,strikeout,swinging_strike,8,R,R,L,TB,COL,,1,2,0.67,1.84,0.15651426780655153,2.3648059347759918,,,641857,1,8,Top,,,,,,100.9,2396,6.9,778560,0,0,1,60,4,2,2,2,2,2,2,2,2,165,0.041,-0.178,73.7,7.4,0,0,0.516
SI,2025-03-31,99.7,"Alvarado, José",641857,621237,,called_strike,7,R,L,L,PHI,COL,,1,1,1.09,1.19,-0.7188925040649834,2.15758008055584,,,,0,8,Top,,,,,,100.2,1960,6.9,778502,,,,59,3,4,1,1,4,1,4,1,4,151,0.006,-0.061,,,3,-3,0.929
FC,2025-03-27,99.7,"Clase, Emmanuel",686681,661403,sac_fly,hit_into_play,6,R,L,R,KC,CLE,fly_ball,0,0,0.31,0.98,0.7945416225845953,2.217870554560852,666023,,521692,0,9,Bot,211.68,82.89,354,99.3,42,100.7,2618,6.6,778558,0.145,0,1,68,1,3,4,3,4,4,4,4,4,179,-0.012,-0.26,75.6,7.5,-1,-1,0.647
FF,2025-03-27,99.7,"Helsley, Ryan",664056,664854,,ball,12,R,R,R,STL,MIN,,0,0,0.06,1.42,0.2946045886090346,4.037419625825928,,,,2,9,Top,,,,,,100,2466,6.6,778551,,,,71,1,5,3,3,5,3,5,3,5,194,-0.002,0.037,,,2,-2,0.988
FF,2025-03-29,99.7,"Miller, Mason",669208,695243,,ball,11,R,R,R,SEA,ATH,,0,0,-0.71,1.66,-0.6289258357688943,4.512218343006062,,,,0,9,Bot,,,,,,99.9,2576,6.7,778521,,,,73,1,2,4,2,4,4,2,2,4,213,0.01,0.041,,,-2,-2,0.095
FF,2025-03-28,99.7,"Montgomery, Mason",592178,682254,field_out,hit_into_play,5,R,R,L,TB,COL,line_drive,0,2,0.28,1.59,-0.15752045590827723,2.217112207545199,,,641857,0,8,Top,171.22,92,289,87.3,26,101,2293,6.7,778560,0.106,0,1,59,3,2,2,2,2,2,2,2,2,158,0.04,-0.146,71.8,7.6,0,0,0.458
FF,2025-03-27,99.7,"Greene, Hunter",642715,668881,strikeout,called_strike,8,R,R,R,CIN,SF,,2,2,-1.1,1.27,0.09399988270389081,1.6888828621876604,,,,1,1,Top,,,,,,100.3,2549,6.7,778561,0,0,1,2,6,0,0,0,0,0,0,0,0,217,0.014,-0.228,,,0,0,0.524
FC,2025-03-27,99.6,"Clase, Emmanuel",521692,661403,single,hit_into_play,9,R,R,R,KC,CLE,line_drive,0,1,0.45,0.88,0.7588405225561934,1.8148292094658751,,666023,,0,9,Bot,135.22,91.66,240,85.7,16,100.4,2570,6.6,778558,0.891,0.9,1,67,2,3,4,3,4,4,3,3,4,188,0.223,0.566,62.1,8.0,-1,-1,0.424
SI,2025-03-31,99.6,"Hicks, Jordan",572233,663855,,swinging_strike,1,R,R,R,HOU,SF,,1,0,-1.41,0.51,-0.7538736273143269,3.0949413214453045,,,670623,2,1,Bot,,,,,,99.6,1956,6.5,778505,,,,7,2,0,0,0,0,0,0,0,0,225,-0.003,-0.05,72.5,6.6,0,0,0.524
FF,2025-03-29,99.6,"Duran, Jhoan",691026,661395,,called_strike,5,R,R,R,STL,MIN,,0,0,-1.25,0.73,-0.10073019962937502,2.4971793261374886,,,687363,0,8,Bot,,,,,,99,1979,6.2,778528,,,,63,1,4,1,4,1,1,4,4,1,235,0.003,-0.043,,,3,3,0.977
SI,2025-03-31,99.6,"Alvarado, José",669911,621237,,foul,14,R,R,L,PHI,COL,,2,0,0.96,1.23,0.5050221254722174,1.6326392987452938,,,671289,2,8,Top,,,67,73,5,100,2020,6.9,778502,,,,62,3,4,1,1,4,1,4,1,4,151,0.004,-0.044,73.9,7.1,3,-3,0.948
FF,2025-03-28,99.6,"Brown, Hunter",624413,686613,,ball,3,R,R,R,HOU,NYM,,1,2,-0.36,1.61,0.6685526695104421,3.0026856763553056,,,,2,1,Top,,,,,,99.8,2373,6.7,778518,,,,3,4,0,0,0,0,0,0,0,0,204,-0.001,0.042,,,0,0,0.541
SI,2025-03-31,99.6,"Hicks, Jordan",670541,663855,,foul,4,R,L,R,HOU,SF,,1,0,-1.61,0.7,-0.3635928768243988,2.7760741693274125,,,670623,1,1,Bot,,,209,73.6,47,99.3,2071,6.5,778505,,,,6,2,0,0,0,0,0,0,0,0,231,-0.005,-0.056,76.4,6.5,0,0,0.555
SI,2025-03-30,99.6,"Santos, Gregory",640902,666619,,ball,11,R,R,R,SEA,ATH,,0,1,-1.02,0.9,-2.311555140572772,4.727167281716465,,,,2,7,Top,,,,,,99.6,2497,6.2,778513,,,,48,2,2,1,1,2,1,2,1,2,208,-0.002,0.027,,,1,-1,0.771
FF,2025-03-28,99.6,"Montgomery, Mason",696100,682254,,foul,5,R,R,L,TB,COL,,0,1,0.43,1.54,0.023085594156522005,2.6271974624601118,,,641857,2,8,Top,,,243,88,54,100.7,2363,6.7,778560,,,,61,2,2,2,2,2,2,2,2,2,161,0.012,-0.055,66.3,5.9,0,0,0.565
FF,2025-03-27,99.6,"Alcantara, Sandy",502054,645261,,ball,11,R,R,R,MIA,PIT,,2,2,-1,1.24,-0.6797741563889408,4.59618313293462,,,,0,1,Top,,,,,,98.6,2289,6,778562,,,,1,5,0,0,0,0,0,0,0,0,231,-0.008,0.112,,,0,0,0.503
FF,2025-03-30,99.6,"Pearson, Nate",553993,663878,,ball,1,R,R,R,AZ,CHC,,0,0,-0.68,1.43,-0.7156988594907233,3.5530686941948924,,,647304,0,6,Bot,,,,,,100.7,2406,6.7,778515,,,,47,1,0,3,0,3,3,0,0,3,210,0.008,0.04,,,-3,-3,0.211
FF,2025-03-29,99.5,"Halvorsen, Seth",691406,678020,,ball,14,R,R,R,TB,COL,,0,1,-0.8,1.13,0.03659063146107744,1.1687153969964288,,,,1,9,Bot,,,,,,101.2,2160,7,778537,,,,72,2,1,2,1,2,2,1,1,2,214,0.007,0.029,,,-1,-1,0.105
SI,2025-03-31,99.5,"Hicks, Jordan",514888,663855,,called_strike,3,R,R,R,HOU,SF,,0,0,-1.47,0.49,0.33252948562376883,2.5644679799731387,,,,1,3,Bot,,,,,,99.3,2071,6.6,778505,,,,21,1,0,1,0,1,1,0,0,1,227,-0.003,-0.039,,,-1,-1,0.409
FF,2025-03-27,99.5,"Alcantara, Sandy",457705,645261,,foul,5,R,R,R,MIA,PIT,,1,2,-1.22,1.49,0.223908040333195,2.585783872597925,,,,1,2,Top,,,133,82.8,9,98.9,2374,6.5,778562,,,,8,5,0,0,0,0,0,0,0,0,234,0,0,73.5,7.2,0,0,0.528
FF,2025-03-29,99.5,"Miller, Mason",645302,695243,,ball,11,R,R,R,SEA,ATH,,0,0,-0.72,1.6,-0.974499088048636,3.7971451324136076,,,641487,1,9,Bot,,,,,,100.6,2444,6.8,778521,,,,75,1,2,4,2,4,4,2,2,4,210,0.01,0.035,,,-2,-2,0.112
FF,2025-03-27,99.5,"Helsley, Ryan",669304,664854,,called_strike,1,R,R,R,STL,MIN,,0,0,0.13,1.57,-0.5071457965981976,2.9588897981290168,,,,1,9,Top,,,,,,100,2438,6.7,778551,,,,70,1,5,3,3,5,3,5,3,5,194,0.004,-0.039,,,2,-2,0.963
FF,2025-03-27,99.5,"Greene, Hunter",671218,668881,strikeout,swinging_strike,11,R,R,R,CIN,SF,,3,2,-0.65,1.49,-0.8888742981705113,3.2772489419337894,,,,1,2,Top,,,,,,99.9,2414,6.7,778561,0,0,1,11,7,1,0,0,1,0,1,0,1,209,0.022,-0.332,68.8,5.6,1,-1,0.623
FF,2025-03-27,99.5,"Suarez, Robert",663586,663158,,ball,14,R,R,R,SD,ATL,,1,1,-0.91,1.43,1.2073060633592896,1.635183368638358,,,,1,9,Top,,,,,,99.6,2362,6.8,778545,,,,74,3,7,4,4,7,4,7,4,7,206,-0.003,0.055,,,3,-3,0.986
FF,2025-03-27,99.5,"Greene, Hunter",527038,668881,,swinging_strike,3,R,R,R,CIN,SF,,0,0,-0.49,1.53,0.7867852031024629,2.6625435733253386,,,,0,3,Top,,,,,,100.1,2306,6.8,778561,,,,16,1,1,0,0,1,0,1,0,1,215,0.004,-0.039,65.3,7.1,1,-1,0.612
FF,2025-03-29,99.5,"Williams, Gavin",663697,668909,,foul,2,R,R,R,KC,CLE,,3,2,-0.79,1.27,-0.02029859954205182,3.369623828227926,,,,0,4,Bot,,,,,,100.7,2411,6.9,778529,,,,28,9,0,2,0,2,2,0,0,2,218,0,0,76.6,7.4,-2,-2,0.318
FF,2025-03-27,99.5,"Greene, Hunter",672275,668881,,called_strike,8,R,L,R,CIN,SF,,0,1,-0.75,1.45,0.151937672469586,2.084152424894503,,,,2,2,Top,,,,,,99.7,2386,6.7,778561,,,,12,2,1,0,0,1,0,1,0,1,210,0.002,-0.057,,,1,-1,0.647
FF,2025-03-30,99.5,"Pearson, Nate",553993,663878,field_out,hit_into_play,6,R,R,R,AZ,CHC,line_drive,1,2,-0.75,1.4,0.5799236096734716,2.752642212111774,,,647304,0,6,Bot,191.2,100.66,292,90.7,22,100.6,2455,6.7,778515,0.213,0,1,47,4,0,3,0,3,3,0,0,3,211,-0.031,-0.164,69.2,7.1,-3,-3,0.198
FF,2025-03-30,99.5,"Pearson, Nate",647304,663878,,ball,13,R,L,R,AZ,CHC,,0,1,-0.81,1.23,-0.9579715098335466,1.9382440254767537,,,,0,6,Bot,,,,,,100.4,2310,6.7,778515,,,,46,2,0,3,0,3,3,0,0,3,204,0.003,0.031,,,-3,-3,0.159
FF,2025-03-27,99.4,"Suarez, Robert",663586,663158,,foul,4,R,R,R,SD,ATL,,1,0,-0.47,1.49,-0.30299957454858645,2.385736505669627,,,,1,9,Top,,,162,87.1,68,99.5,2389,6.7,778545,,,,74,2,7,4,4,7,4,7,4,7,208,0.003,-0.049,78.1,7.1,3,-3,0.983
FF,2025-03-27,99.4,"Alcantara, Sandy",502054,645261,strikeout,called_strike,6,R,R,R,MIA,PIT,,3,2,-1.25,1.17,0.5636208562687379,2.387566726351525,,,,0,1,Top,,,,,,97.9,2360,5.9,778562,0,0,1,1,6,0,0,0,0,0,0,0,0,234,0.027,-0.345,,,0,0,0.495
FF,2025-03-27,99.4,"Alcantara, Sandy",457705,645261,,ball,14,R,R,R,MIA,PIT,,0,2,-1.85,1.31,0.11111394957705922,1.0642575531265661,,,,1,2,Top,,,,,,99.2,2447,7.1,778562,,,,8,4,0,0,0,0,0,0,0,0,236,-0.002,0.017,,,0,0,0.53
SI,2025-03-31,99.4,"Hicks, Jordan",701358,663855,strikeout,called_strike,12,R,R,R,HOU,SF,,0,2,-1.44,0.65,0.8538387685051907,2.9512163080043265,,,,1,2,Bot,,,,,,99.3,2036,6.6,778505,0,0,1,15,3,0,1,0,1,1,0,0,1,227,-0.011,-0.163,,,-1,-1,0.411
FF,2025-03-29,99.4,"Duran, Jhoan",691026,661395,,foul,1,R,R,R,STL,MIN,,2,2,-1.09,0.71,-0.8021723322500058,2.973546468091312,,687363,,0,8,Bot,,,150,73.9,24,98.9,2003,6.2,778528,,,,63,5,4,1,4,1,1,4,4,1,237,0,0,73.3,6.7,3,3,0.98
FF,2025-03-31,99.4,"Vodnik, Victor",656941,680767,,ball,11,R,L,R,PHI,COL,,0,1,-0.24,1.18,-1.2677199200654115,3.738349286170795,,624641,,2,7,Bot,,,,,,99.4,2182,6.7,778502,,,,57,2,2,1,2,1,1,2,2,1,211,0.003,0.015,,,1,1,0.772
FF,2025-03-27,99.4,"Pearson, Nate",672695,663878,,foul,13,R,L,R,AZ,CHC,,0,0,-0.67,1.45,-0.8393253622788983,2.3006433982255903,553993,,656976,1,6,Bot,,,163,83,13,100.1,2347,6.7,778552,,,,61,1,4,8,4,8,8,4,4,8,211,-0.009,-0.041,68.9,6.8,-4,-4,0.154
FF,2025-03-27,99.4,"Skenes, Paul",681146,694973,,called_strike,9,R,R,R,MIA,PIT,,2,1,-1.39,0.93,0.35729884356487007,1.6793584469370277,,,,2,1,Bot,,,,,,99.6,2117,6.7,778562,,,,6,4,0,0,0,0,0,0,0,0,246,-0.003,-0.073,,,0,0,0.511
SI,2025-03-31,99.4,"Alvarado, José",592178,621237,,ball,12,R,R,L,PHI,COL,,1,1,1.11,0.91,0.46018677467630087,4.604161829908944,,,,2,8,Top,,,,,,99.9,2138,7,778502,,,,61,3,4,1,1,4,1,4,1,4,154,-0.001,0.053,,,3,-3,0.966
FC,2025-03-30,99.4,"Doval, Camilo",682829,666808,,ball,13,R,L,R,CIN,SF,,0,2,-0.68,0.73,-1.1114185539329322,1.8376679863828522,,,,0,9,Bot,,,,,,100.3,2569,6.5,778522,,,,67,3,3,6,3,6,6,3,3,6,213,0.002,0.024,,,-3,-3,0.033
SI,2025-03-31,99.4,"Hicks, Jordan",670541,663855,,ball,14,R,L,R,HOU,SF,,0,0,-1.48,0.51,1.191753546351167,1.6995653145343597,,,670623,1,1,Bot,,,,,,99.1,2021,6.5,778505,,,,6,1,0,0,0,0,0,0,0,0,229,0.004,0.035,,,0,0,0.551
FF,2025-03-27,99.4,"Pearson, Nate",553993,663878,,ball,14,R,R,R,AZ,CHC,,1,1,-0.68,1.62,1.2666677498872958,1.4318004648797615,,,672515,0,6,Bot,,,,,,100.5,2565,7,778552,,,,58,3,3,8,3,8,8,3,3,8,214,0.005,0.044,,,-5,-5,0.08
FF,2025-03-27,99.4,"Greene, Hunter",671218,668881,,called_strike,12,R,R,R,CIN,SF,,1,1,-0.63,1.4,0.9393585477998078,2.383174587208228,,,,1,2,Top,,,,,,100.4,2365,6.7,778561,,,,11,3,1,0,0,1,0,1,0,1,210,0.004,-0.064,,,1,-1,0.628
FF,2025-03-27,99.4,"Rodríguez, Randy",687952,678495,double,hit_into_play,4,R,R,R,CIN,SF,ground_ball,0,2,-0.69,1.3,-0.6100617772900927,2.2965980820622542,,,,2,6,Bot,41.25,107.48,95,89.1,7,100.5,2722,6.8,778561,0.463,1.25,1,47,3,3,2,3,2,2,3,3,2,206,0.028,0.679,72.5,7.3,1,1,0.699
SI,2025-03-27,99.4,"Suarez, Robert",542303,663158,strikeout,swinging_strike,4,R,R,R,SD,ATL,,2,2,-1.31,1.43,-0.4448159885457832,2.404232942437124,,663586,621566,1,9,Top,,,,,,100.1,2355,7,778545,0,0,1,76,5,7,4,4,7,4,7,4,7,202,0.046,-0.216,72.6,6.5,3,-3,0.918
FF,2025-03-27,99.4,"Greene, Hunter",527038,668881,field_out,hit_into_play,6,R,R,R,CIN,SF,fly_ball,2,2,-0.82,1.31,0.4963784487322286,2.331760171596066,,,,0,3,Top,157.09,74.85,318,90.9,29,100,2373,6.9,778561,0.027,0,1,16,5,1,0,0,1,0,1,0,1,208,0.022,-0.232,66.5,7.0,1,-1,0.616
FF,2025-03-27,99.3,"Greene, Hunter",671218,668881,,foul,5,R,R,R,CIN,SF,,3,2,-0.69,1.61,0.1397075678897618,2.1014960057056493,,,808982,2,4,Top,,,207,73.9,43,100.1,2467,7,778561,,,,29,7,3,0,0,3,0,3,0,3,214,0,0,72.7,6.6,3,-3,0.837
FF,2025-03-29,99.3,"Halvorsen, Seth",678554,678020,,called_strike,9,R,R,R,TB,COL,,0,0,-0.97,1.19,0.6966054911230424,2.0951365663882644,,,,2,9,Bot,,,,,,100.7,2263,7,778537,,,,73,1,1,2,1,2,2,1,1,2,215,0,-0.043,,,-1,-1,0.047
FF,2025-03-30,99.3,"Joyce, Ben",678246,690829,walk,ball,11,R,R,R,CWS,LAA,,3,2,-1.01,0.93,-0.6571710388276485,3.7901710149023935,,642136,,1,7,Bot,,,,,,99.5,2329,6.8,778527,0.691497,0.7,1,50,6,2,2,2,2,2,2,2,2,221,0.019,0.212,,,0,0,0.629
FF,2025-03-29,99.3,"Varland, Louis",691026,686973,strikeout,swinging_strike,6,R,R,R,STL,MIN,,1,2,-0.29,1.36,0.7336392708279367,2.7329541723104835,676475,671056,691023,1,6,Bot,,,,,,100.4,2070,7.1,778528,0,0,1,47,4,2,1,2,1,1,2,2,1,208,-0.047,-0.223,68.4,7.3,1,1,0.806
FF,2025-03-30,99.3,"Pearson, Nate",656976,663878,double,hit_into_play,9,R,L,R,AZ,CHC,line_drive,0,0,-0.71,1.38,0.3046207058590992,1.6642336881232014,,,647304,1,6,Bot,81.22,69.1,301,100.4,16,100.3,2337,6.8,778515,0.626,1.25,1,48,1,0,3,0,3,3,0,0,3,200,0.103,0.791,64.7,7.1,-3,-3,0.167
FF,2025-03-29,99.3,"Miller, Mason",669208,695243,,swinging_strike,3,R,R,R,SEA,ATH,,1,0,-0.56,1.61,0.2871234728984672,2.88960675228924,,,,0,9,Bot,,,,,,99.8,2617,6.8,778521,,,,73,2,2,4,2,4,4,2,2,4,213,-0.012,-0.05,72.0,6.4,-2,-2,0.105
FF,2025-03-29,99.3,"Duran, Jhoan",691026,661395,,ball,12,R,R,R,STL,MIN,,0,1,-1.05,1.02,1.5296141334614182,3.113817732438719,,687363,,0,8,Bot,,,,,,98.7,2084,6.3,778528,,,,63,2,4,1,4,1,1,4,4,1,230,0.001,0.026,,,3,3,0.98
FF,2025-03-27,99.3,"Greene, Hunter",672275,668881,,ball,13,R,L,R,CIN,SF,,1,0,-0.5,1.5,-0.5202836427606926,0.4484336473678908,,,,2,4,Top,,,,,,99.6,2448,6.9,778561,,,,30,2,3,2,2,3,2,3,2,3,208,-0.003,0.065,,,1,-1,0.67
